Manufacturer,Manufacturer Color,Manufacturer Color Number,glueboss color name,Glue Boss Color Number,glueboss color volusion id,transparency,red,green,blue,transparency Rating,Text Color 0black 1white,Color Status
Livingstone,Lakeshore,0,Sand,4216,4216,95,255,244,233,95,0,Primary
Meganite,Almond Mist,366,Sand,4216,4216,95,255,244,233,95,0,Primary
Meganite,Desert Stone Granite,625AR,Sand,4216,4216,95,255,244,233,95,0,Primary
Meganite,Sanibel Granite,691,Sand,4216,4216,95,255,244,233,95,0,Primary
Meganite,Wheat Mist,266AR,Sand,4216,4216,95,255,244,233,95,0,Primary
Staron,Pebble Gold,PG840,Sand,4216,4216,95,255,244,233,95,0,Primary
Staron,Pebble Saratoga,PS820,Sand,4216,4216,95,255,244,233,95,0,Primary
Staron,Pebble Seastar,PS843,Sand,4216,4216,95,255,244,233,95,0,Primary
Staron,Quarry Esker,QE240,Sand,4216,4216,95,255,244,233,95,0,Primary
Staron,Sanded Sahara,SS440,Sand,4216,4216,95,255,244,233,95,0,Primary
Wilsonart,Blanco Riverstone,9137RS,Sand,4216,4216,95,255,244,233,95,0,Primary
Wilsonart,Dry Creek Riverstone,9136RS,Sand,4216,4216,95,255,244,233,95,0,Primary
Wilsonart,Marzipan Mirage,9130MG,Sand,4216,4216,95,255,244,233,95,0,Primary
Wilsonart,Pebble,9036EA,Sand,4216,4216,95,255,244,233,95,0,Primary
Corian,Arctic Ice,0,Satin,4110,4110,100,239,242,232,100,0,Primary
EcoTec,French Vanilla,0,Satin,4110,4110,100,239,242,232,100,0,Primary
Staron,Quary Oyster,TO310,Satin,4110,4110,100,239,242,232,100,0,Primary
Staron,Sanded Birch,SB412,Satin,4110,4110,100,239,242,232,100,0,Primary
Avonite,Argent,K3-8565,Shale,4525,4525,95,32,32,20,95,1,Primary
Avonite,Blue Pearl,K3-8000,Shale,4525,4525,95,32,32,20,95,1,Primary
Caesarstone,Black Rocks,4170,Shale,4525,4525,95,32,32,20,95,1,Primary
Caesarstone,Carbone,7150,Shale,4525,4525,95,32,32,20,95,1,Primary
Caesarstone,Deep Ocean,4550,Shale,4525,4525,95,32,32,20,95,1,Primary
Caesarstone,Raven,4120,Shale,4525,4525,95,32,32,20,95,1,Primary
Caesarstone,Smokey Ash,6140,Shale,4525,4525,95,32,32,20,95,1,Primary
Caesarstone,Starry Night,7080,Shale,4525,4525,95,32,32,20,95,1,Primary
Cambria,Durham,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Cambria,Henley,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Cambria,Kensington,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Cambria,Nottingham,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Cambria,Oxwich Green,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Cambria,Southampton,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Cambria,Waterford,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Corian,Gravel,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Corian,Midnight,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Corian,Milky Way,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Corian,Rain Forest,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Corian,Shale,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Corian,Sorrel,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Corinthian,Granola Gray,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Corinthian,Nova Black,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Cosmos,Madison Black,5010,Shale,4525,4525,95,32,32,20,95,1,Primary
Diresco,Belgian Blue,B007,Shale,4525,4525,95,32,32,20,95,1,Primary
Formica,Black Lava,501,Shale,4525,4525,95,32,32,20,95,1,Primary
Formica,Ebony Mosaic,650,Shale,4525,4525,95,32,32,20,95,1,Primary
Formica,Graphite,204,Shale,4525,4525,95,32,32,20,95,1,Primary
Formica,Marron Granite,389,Shale,4525,4525,95,32,32,20,95,1,Primary
Hanex,Tumoro,B-025,Shale,4525,4525,95,32,32,20,95,1,Primary
LG HiMacs,Graphite Granite,G103,Shale,4525,4525,95,32,32,20,95,1,Primary
LG HiMacs,Monza,M206,Shale,4525,4525,95,32,32,20,95,1,Primary
LG Viatera,Charcoal Mist,0,Shale,4525,4525,95,32,32,20,95,1,Primary
LG Viatera,Crater,0,Shale,4525,4525,95,32,32,20,95,1,Primary
LG Viatera,Oro Noir,0,Shale,4525,4525,95,32,32,20,95,1,Primary
LG Viatera,Twilight Reflection,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Meganite,Blue Springs Boulder,857,Shale,4525,4525,95,32,32,20,95,1,Primary
NaturaStone Quartz,Bordeaux,N119,Shale,4525,4525,95,32,32,20,95,1,Primary
Q Quartz,Accacia Brown,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Q Quartz,Rushmore,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Q Quartz,Santa Felicita,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Q Quartz,Shadow Gray,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Quartz Master,Congo Black,QM5010,Shale,4525,4525,95,32,32,20,95,1,Primary
Quartz Master,Jungle Green,QM5003,Shale,4525,4525,95,32,32,20,95,1,Primary
Radianz,Mauna Loa Black,MB990,Shale,4525,4525,95,32,32,20,95,1,Primary
Radianz,Midnight Sapphire,MS980,Shale,4525,4525,95,32,32,20,95,1,Primary
Radianz,Rangoon Black,RG994,Shale,4525,4525,95,32,32,20,95,1,Primary
Silestone,Carbono,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Silestone,Marengo,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Silestone,Zirconium,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Staron,Pebble Sienna,PS852,Shale,4525,4525,95,32,32,20,95,1,Primary
Staron,Sanded Dark Nebula,DN421,Shale,4525,4525,95,32,32,20,95,1,Primary
Staron,Tempest Zenith,FZ184,Shale,4525,4525,95,32,32,20,95,1,Primary
Wilsonart,Midnight Melange,9091ML,Shale,4525,4525,95,32,32,20,95,1,Primary
Wilsonart Quartz,Adastra,Q3006,Shale,4525,4525,95,32,32,20,95,1,Primary
Wilsonart Quartz,Gaudi,Q4019,Shale,4525,4525,95,32,32,20,95,1,Primary
Zodiaq,Abyss Black,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Zodiaq,Argo Green,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Zodiaq,Borealis Blue,0,Shale,4525,4525,95,32,32,20,95,1,Primary
Zodiaq,Eclipse Blue,0,Shale,4525,4525,95,32,32,20,95,1,Primary
I-Stone V-korr,Grey,56,Silver,4622,4622,0,0,0,0,0,0,Primary
Cambria,Castell,0,Slate,4512,4512,99,154,140,125,99,0,Primary
Corian,Juniper,0,Slate,4512,4512,99,154,140,125,99,0,Primary
Diresco,Divinity Ivory,A052,Slate,4512,4512,99,154,140,125,99,0,Primary
Diresco,Premium Dolphin Grey,P500,Slate,4512,4512,99,154,140,125,99,0,Primary
Formica,Silver Stone,0,Slate,4512,4512,99,154,140,125,99,0,Primary
Formica,Slate Blue Classix,0,Slate,4512,4512,99,154,140,125,99,0,Primary
Formica,Soapstone,0,Slate,4512,4512,99,154,140,125,99,0,Primary
Hanex,Stone Hedge,HL-608,Slate,4512,4512,99,154,140,125,99,0,Primary
LG HiMacs,Beige Sand,G22,Slate,4512,4512,99,154,140,125,99,0,Primary
LG HiMacs,Merea,VL22,Slate,4512,4512,99,154,140,125,99,0,Primary
LG HiMacs,Steel Gray,S209,Slate,4512,4512,99,154,140,125,99,0,Primary
LG HiMacs,Steel Sand,G32,Slate,4512,4512,99,154,140,125,99,0,Primary
Staron,Sanded Nebula,SN431,Slate,4512,4512,99,154,140,125,99,0,Primary
Wilsonart,Cascades Melange,0,Slate,4512,4512,99,154,140,125,99,0,Primary
Affinity,Burnt Riverbed,SL-128,Smoke,4523,4523,55,0,0,0,55,0,Primary
Affinity,Quarry,ES-36,Smoke,4523,4523,55,0,0,0,55,0,Primary
Affinity,Scarlet Crystal,SL-127,Smoke,4523,4523,55,0,0,0,55,0,Primary
Affinity,Shimmering Coal,SL-139,Smoke,4523,4523,55,0,0,0,55,0,Primary
Formica,Botanical Mosaic,654,Smoke,4523,4523,55,0,0,0,55,0,Primary
Formica,Coastal Mosaic,655,Smoke,4523,4523,55,0,0,0,55,0,Primary
Formica,Smoke Ice,809,Smoke,4523,4523,55,0,0,0,55,0,Primary
Hanstone,Blue Lagoon,RS311,Smoke,4523,4523,55,0,0,0,55,0,Primary
LG HiMacs,Mazarin Blue,S215,Smoke,4523,4523,55,0,0,0,55,0,Primary
Quartz Master,Mirage,QM4008,Smoke,4523,4523,55,0,0,0,55,0,Primary
Cambria,Templeton,0,Snow,4108,4108,100,243,246,236,100,0,Primary
Corian,Butter Cream,0,Snow,4108,4108,100,243,246,236,100,0,Primary
Corian,Glacier Ice,0,Snow,4108,4108,100,243,246,236,100,0,Primary
Corian,Green Tea,0,Snow,4108,4108,100,243,246,236,100,0,Primary
Livingstone,Quiet White,0,Snow,4108,4108,100,243,246,236,100,0,Primary
Staron,Pearl,SP011,Snow,4108,4108,100,243,246,236,100,0,Primary
Gemstone,Soft White,0,Soft White,4703,4703,0,0,0,0,0,0,Primary
Affinity,Anherst Crest,SL-108,Sonora,4317,4317,100,172,157,135,100,0,Primary
Affinity,Fossilized Ember,SL-116,Sonora,4317,4317,100,172,157,135,100,0,Primary
Avonite,Moon Dust,K3-6615,Sonora,4317,4317,100,172,157,135,100,0,Primary
Avonite,Morning Tundra,F1-7503,Sonora,4317,4317,100,172,157,135,100,0,Primary
Avonite,Palermo,F1-9144,Sonora,4317,4317,100,172,157,135,100,0,Primary
Caesarstone,Mocha,2370,Sonora,4317,4317,100,172,157,135,100,0,Primary
Cambria,New Haven,0,Sonora,4317,4317,100,172,157,135,100,0,Primary
Corian,Doeskin,0,Sonora,4317,4317,100,172,157,135,100,0,Primary
DuraLosa,Cuero,0,Sonora,4317,4317,100,172,157,135,100,0,Primary
DuraLosa,Pizarra,0,Sonora,4317,4317,100,172,157,135,100,0,Primary
I-Stone V-korr,Volterra,505,Sonora,4317,4317,100,172,157,135,100,0,Primary
Laminex,Nutmeg,0,Sonora,4317,4317,100,172,157,135,100,0,Primary
LG HiMacs,Castle,VW23,Sonora,4317,4317,100,172,157,135,100,0,Primary
LG HiMacs,Kalahari,0,Sonora,4317,4317,100,172,157,135,100,0,Primary
LG Viatera,Cargo,0,Sonora,4317,4317,100,172,157,135,100,0,Primary
LG Viatera,Desert Storm,0,Sonora,4317,4317,100,172,157,135,100,0,Primary
Meganite,Allspice Granite,685AR,Sonora,4317,4317,100,172,157,135,100,0,Primary
Meganite,Navarra Stone,507,Sonora,4317,4317,100,172,157,135,100,0,Primary
Meganite,Speckled Hen Breccia,957,Sonora,4317,4317,100,172,157,135,100,0,Primary
Neolith,Barro,0,Sonora,4317,4317,100,172,157,135,100,0,Primary
Neolith,Cement,0,Sonora,4317,4317,100,172,157,135,100,0,Primary
Radianz,Toluca Sand,TS495,Sonora,4317,4317,100,172,157,135,100,0,Primary
Silestone,Toffe,0,Sonora,4317,4317,100,172,157,135,100,0,Primary
Silestone,Unsui,0,Sonora,4317,4317,100,172,157,135,100,0,Primary
Affinity,Prima Star,SL-55,Stone,4222,4222,85,214,204,186,85,0,Primary
Avonite,Aspen,F1-9105,Stone,4222,4222,85,214,204,186,85,0,Primary
Avonite,Gulf Coast,F1-7710,Stone,4222,4222,85,214,204,186,85,0,Primary
Avonite,Limestone,C1-1610,Stone,4222,4222,85,214,204,186,85,0,Primary
Avonite,Nougat,K3-8500,Stone,4222,4222,85,214,204,186,85,0,Primary
Avonite,Pumice,F1-9032,Stone,4222,4222,85,214,204,186,85,0,Primary
Avonite,Raw Cotton,F1-9016,Stone,4222,4222,85,214,204,186,85,0,Primary
Caesarstone,Haze,2030,Stone,4222,4222,85,214,204,186,85,0,Primary
Corian,Canvas,0,Stone,4222,4222,85,214,204,186,85,0,Primary
Corian,Clam Shell,0,Stone,4222,4222,85,214,204,186,85,0,Primary
Corian,Cottage Lane,0,Stone,4222,4222,85,214,204,186,85,0,Primary
Corian,Oyster,0,Stone,4222,4222,85,214,204,186,85,0,Primary
Corian,Sandstone,0,Stone,4222,4222,85,214,204,186,85,0,Primary
Corian,Willow,0,Stone,4222,4222,85,214,204,186,85,0,Primary
Corian,Winter Wheat,0,Stone,4222,4222,85,214,204,186,85,0,Primary
EOS,Hatteras,0,Stone,4222,4222,85,214,204,186,85,0,Primary
Formica,Biscuit Spex,932,Stone,4222,4222,85,214,204,186,85,0,Primary
Formica,Creme Graniti,386,Stone,4222,4222,85,214,204,186,85,0,Primary
Formica,E Seed,754,Stone,4222,4222,85,214,204,186,85,0,Primary
Formica,Ivory Coast Quartz,0,Stone,4222,4222,85,214,204,186,85,0,Primary
Formica,Limestone Silica,0,Stone,4222,4222,85,214,204,186,85,0,Primary
Formica,Luna Concrete,781,Stone,4222,4222,85,214,204,186,85,0,Primary
Formica,Portofino Quartz,0,Stone,4222,4222,85,214,204,186,85,0,Primary
Formica,Wheat Matrix,333,Stone,4222,4222,85,214,204,186,85,0,Primary
GEOS,Lake Shell,0,Stone,4222,4222,85,214,204,186,85,0,Primary
GEOS,Ocean Shell,0,Stone,4222,4222,85,214,204,186,85,0,Primary
Hanex,Creama,HL-610,Stone,4222,4222,85,214,204,186,85,0,Primary
Hanex,Leche,B-028,Stone,4222,4222,85,214,204,186,85,0,Primary
Hanex,Pietra Panna,BL-003,Stone,4222,4222,85,214,204,186,85,0,Primary
Hanex,Prima,B-002,Stone,4222,4222,85,214,204,186,85,0,Primary
Hanstone,Ambrosial,MO622,Stone,4222,4222,85,214,204,186,85,0,Primary
I-Stone V-korr,Winter Boulder,800,Stone,4222,4222,85,214,204,186,85,0,Primary
Laminex,Canopy,0,Stone,4222,4222,85,214,204,186,85,0,Primary
Laminex,Grigio Quartz,0,Stone,4222,4222,85,214,204,186,85,0,Primary
Laminex,Putty,0,Stone,4222,4222,85,214,204,186,85,0,Primary
Laminex,Whistful,0,Stone,4222,4222,85,214,204,186,85,0,Primary
LG HiMacs,Crystal Granite,G102,Stone,4222,4222,85,214,204,186,85,0,Primary
LG HiMacs,Firenze,M103,Stone,4222,4222,85,214,204,186,85,0,Primary
LG HiMacs,Moonmist,VE12,Stone,4222,4222,85,214,204,186,85,0,Primary
LG HiMacs,Oatmeal,GT938,Stone,4222,4222,85,214,204,186,85,0,Primary
LG HiMacs,Venus,T001,Stone,4222,4222,85,214,204,186,85,0,Primary
LG Viatera,Dover,0,Stone,4222,4222,85,214,204,186,85,0,Primary
LG Viatera,Tundra Ice,0,Stone,4222,4222,85,214,204,186,85,0,Primary
Meganite,Moonstone Granite,674,Stone,4222,4222,85,214,204,186,85,0,Primary
Meganite,Winter Boulder,800,Stone,4222,4222,85,214,204,186,85,0,Primary
Radianz,Gentle Gray,GG900,Stone,4222,4222,85,214,204,186,85,0,Primary
Staron,Pebble Beach,PB812,Stone,4222,4222,85,214,204,186,85,0,Primary
Staron,Pebble Chiffon,PC482,Stone,4222,4222,85,214,204,186,85,0,Primary
Staron,Pebble Tea Rose,PT845,Stone,4222,4222,85,214,204,186,85,0,Primary
Staron,Quarry Bisque,BB725,Stone,4222,4222,85,214,204,186,85,0,Primary
Staron,Tempest Shell,FS115,Stone,4222,4222,85,214,204,186,85,0,Primary
Wilsonart,Arctic Melange,9070ML,Stone,4222,4222,85,214,204,186,85,0,Primary
Wilsonart,Fossil Riverstone,9117RS,Stone,4222,4222,85,214,204,186,85,0,Primary
Wilsonart,Meadow Melange,9113ML,Stone,4222,4222,85,214,204,186,85,0,Primary
Wilsonart,Oatmeal,9101GS,Stone,4222,4222,85,214,204,186,85,0,Primary
Wilsonart,Paris Fog,9110CS,Stone,4222,4222,85,214,204,186,85,0,Primary
Wilsonart Quartz,Via Augusta,Q4024,Stone,4222,4222,85,214,204,186,85,0,Primary
Corian,Sun,0,Sun,4615,4615,0,0,0,0,0,0,Primary
LG Viatera,Limoncello,0,Sun,4615,4615,0,0,0,0,0,0,Primary
LG Viatera,Sol,0,Sun,4615,4615,0,0,0,0,0,0,Primary
Avonite,Orange Zest,F1-8252,Tango,4921,4921,0,0,0,0,0,0,Primary
Avonite,Brazilian Blue,K3-8100,Thunder,4522,4522,100,82,82,82,100,1,Primary
Avonite,Cement,K3-8425,Thunder,4522,4522,100,82,82,82,100,1,Primary
Avonite,Platinum Gray,K3-7700,Thunder,4522,4522,100,82,82,82,100,1,Primary
Avonite,Silver Comet,K3-8585,Thunder,4522,4522,100,82,82,82,100,1,Primary
Cambria,Parys,0,Thunder,4522,4522,100,82,82,82,100,1,Primary
Corian,Deep Sea,0,Thunder,4522,4522,100,82,82,82,100,1,Primary
Corian,Flint,0,Thunder,4522,4522,100,82,82,82,100,1,Primary
Corian,Macadam,0,Thunder,4522,4522,100,82,82,82,100,1,Primary
Corian,Mediterranean,0,Thunder,4522,4522,100,82,82,82,100,1,Primary
Corian,Mineral,0,Thunder,4522,4522,100,82,82,82,100,1,Primary
Corian,Oceanic,0,Thunder,4522,4522,100,82,82,82,100,1,Primary
Corian,Stone Harbor,0,Thunder,4522,4522,100,82,82,82,100,1,Primary
Cosmos,Silver Mountain,7303,Thunder,4522,4522,100,82,82,82,100,1,Primary
EcoTec,Desert,0,Thunder,4522,4522,100,82,82,82,100,1,Primary
Formica,Lapis Stone,0,Thunder,4522,4522,100,82,82,82,100,1,Primary
Formica,Luna Storm,775,Thunder,4522,4522,100,82,82,82,100,1,Primary
Formica,Night Mist,302,Thunder,4522,4522,100,82,82,82,100,1,Primary
Hanex,H Indigo Blue,HL-047,Thunder,4522,4522,100,82,82,82,100,1,Primary
Hanex,Pinetree,HL-025,Thunder,4522,4522,100,82,82,82,100,1,Primary
LG HiMacs,Zaffre,VY11,Thunder,4522,4522,100,82,82,82,100,1,Primary
Staron,Sanded Tundra,ST482,Thunder,4522,4522,100,82,82,82,100,1,Primary
Affinity,Mesquite,ES-37,Toffee,4318,4318,100,136,107,84,100,1,Primary
Allen & Roth Quartz,Brockeye,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
Allen & Roth Quartz,Fairway Rock,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
Allen & Roth Solid Surface,Alpine Ridge,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
Allen & Roth Solid Surface,Antiquity,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
Avonite,Sugar Cane,F1-8274,Toffee,4318,4318,100,136,107,84,100,1,Primary
Basix,Aztec,565,Toffee,4318,4318,100,136,107,84,100,1,Primary
Basix,Dakota,146,Toffee,4318,4318,100,136,107,84,100,1,Primary
Basix Quartz,Latte,1007,Toffee,4318,4318,100,136,107,84,100,1,Primary
Corian,Desert,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
Corian,Pebble,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
Corian,Pine,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
Corian,Sonora,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
Corinthian,Cobblestone,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
Diresco,Premium Cuba Brown,P300,Toffee,4318,4318,100,136,107,84,100,1,Primary
EcoTec,Cinnimon,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
EcoTec,Havana,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
EOS,Carmel,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
Formica,Bronze,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
Formica,Cotta Spex,934,Toffee,4318,4318,100,136,107,84,100,1,Primary
Formica,Luna Weather,782,Toffee,4318,4318,100,136,107,84,100,1,Primary
Formica,Spanish Paprika Mist,307,Toffee,4318,4318,100,136,107,84,100,1,Primary
Hanex,Shasta,HL-506,Toffee,4318,4318,100,136,107,84,100,1,Primary
Hanstone,Bavaria,BT351,Toffee,4318,4318,100,136,107,84,100,1,Primary
Hanstone,Takoda,BT354,Toffee,4318,4318,100,136,107,84,100,1,Primary
LG HiMacs,Bergamo,M204,Toffee,4318,4318,100,136,107,84,100,1,Primary
LG HiMacs,Stonewall,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
LG Viatera,Monet,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
LG Viatera,Morocco,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
LG Viatera,Olive Rust,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
LG Viatera,Safari,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
LG Viatera,Solar Canyon,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
LG Viatera,Tenerife,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
LG Viatera,Wildwood,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
Livingstone,Dakota,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
Livingstone,Jakarta,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
Livingstone,Sedona,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
Meganite,Castano Granite,667,Toffee,4318,4318,100,136,107,84,100,1,Primary
Meganite,Madeira Mist,319,Toffee,4318,4318,100,136,107,84,100,1,Primary
NaturaStone Quartz,Rio,N130,Toffee,4318,4318,100,136,107,84,100,1,Primary
Silestone,Sienna Ridge,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
Wilsonart,Burnt Amber Mirage,9040MG,Toffee,4318,4318,100,136,107,84,100,1,Primary
Wilsonart,Olive Fresco,9059CC,Toffee,4318,4318,100,136,107,84,100,1,Primary
Wilsonart Quartz,Chillkat,Q1013,Toffee,4318,4318,100,136,107,84,100,1,Primary
Zodiaq,Moroccan Morning,0,Toffee,4318,4318,100,136,107,84,100,1,Primary
Affinity,Capella,MJ-390,Toscana,4648,4648,93,36,26,20,93,1,Primary
DuraLosa,Casca,0,Toscana,4648,4648,93,36,26,20,93,1,Primary
DuraLosa,Rustico,0,Toscana,4648,4648,93,36,26,20,93,1,Primary
Mystera,Tempest,MSS-824,Toscana,4648,4648,93,36,26,20,93,1,Primary
Neolith,Iron Copper,0,Toscana,4648,4648,93,36,26,20,93,1,Primary
Neolith,Iron Moss,0,Toscana,4648,4648,93,36,26,20,93,1,Primary
Avonite,Bone,F1-8010,Vanilla,4105,4105,95,234,237,227,95,0,Primary
I-Stone V-korr,Bone,3,Vanilla,4105,4105,95,234,237,227,95,0,Primary
Corian,Verde,0,Verde,4616,4616,0,0,0,0,0,0,Primary
LG HiMacs,Verde Quartz,G48,Verde,4616,4616,0,0,0,0,0,0,Primary
Avonite,Vino,F1-8262,Vino,4910,4910,0,0,0,0,0,0,Primary
NaturaStone Quartz,Flax,N104,Wheat,4651,4651,0,0,0,0,0,0,Primary
NaturaStone Quartz,Zanzibar,N115,Wheat,4651,4651,0,0,0,0,0,0,Primary
Avonite,Clay,F1-8278,Willow,4314,4314,100,183,171,143,100,0,Primary
Avonite,Crushed Lava,K3-8575,Willow,4314,4314,100,183,171,143,100,0,Primary
Corian,Fawn,0,Willow,4314,4314,100,183,171,143,100,0,Primary
Corian,Rosemary,0,Willow,4314,4314,100,183,171,143,100,0,Primary
I-Stone V-korr,Cinder Granite,679,Willow,4314,4314,100,183,171,143,100,0,Primary
I-Stone V-korr,Staten Island Stone,502,Willow,4314,4314,100,183,171,143,100,0,Primary
LG HiMacs,Wallflower,G508R,Willow,4314,4314,100,183,171,143,100,0,Primary
LG Viatera,Himilaya,0,Willow,4314,4314,100,183,171,143,100,0,Primary
Meganite,Sonora Granite,660AR,Willow,4314,4314,100,183,171,143,100,0,Primary
Pental Quartz,Avenue Grey Polished,BS100P,Willow,4314,4314,100,183,171,143,100,0,Primary
Pental Quartz,Piasentina Polished,BS183P,Willow,4314,4314,100,183,171,143,100,0,Primary
Pental Quartz,Sage Polished,BS181P,Willow,4314,4314,100,183,171,143,100,0,Primary
Radianz,Imperial Gray,IG910,Willow,4314,4314,100,183,171,143,100,0,Primary
Affinity,Basic,ES-01,Winter,4101,4101,90,253,253,252,90,0,Primary
Affinity,Carrara,MJ-300,Winter,4101,4101,90,253,253,252,90,0,Primary
Allen & Roth Solid Surface,White,0,Winter,4101,4101,90,253,253,252,90,0,Primary
Avonite,Recycled White,F1-8869,Winter,4101,4101,90,253,253,252,90,0,Primary
Avonite,Super White,F1-8026,Winter,4101,4101,90,253,253,252,90,0,Primary
Avonite,White,F1-8026,Winter,4101,4101,90,253,253,252,90,0,Primary
Basix,Calm,518,Winter,4101,4101,90,253,253,252,90,0,Primary
Basix Quartz,Alabaster,8028,Winter,4101,4101,90,253,253,252,90,0,Primary
Caesarstone,Pure White,1141,Winter,4101,4101,90,253,253,252,90,0,Primary
Corinthian,Neo White,0,Winter,4101,4101,90,253,253,252,90,0,Primary
Cosmos,White Lace,3001,Winter,4101,4101,90,253,253,252,90,0,Primary
Cosmos,White Zen,1000,Winter,4101,4101,90,253,253,252,90,0,Primary
Dekton,Ariane,0,Winter,4101,4101,90,253,253,252,90,0,Primary
Dekton,Zenith,0,Winter,4101,4101,90,253,253,252,90,0,Primary
Diamond Surfaces,Alabaster,A101,Winter,4101,4101,90,253,253,252,90,0,Primary
Diamond Surfaces,White,W132,Winter,4101,4101,90,253,253,252,90,0,Primary
Diresco,Beach Iceberg,A300,Winter,4101,4101,90,253,253,252,90,0,Primary
Diresco,Beach White,A200,Winter,4101,4101,90,253,253,252,90,0,Primary
Diresco,Supreme White,S100,Winter,4101,4101,90,253,253,252,90,0,Primary
DuraLosa,Avena,0,Winter,4101,4101,90,253,253,252,90,0,Primary
DuraLosa,Canela,0,Winter,4101,4101,90,253,253,252,90,0,Primary
DuraLosa,Cervato,0,Winter,4101,4101,90,253,253,252,90,0,Primary
EOS,Glacier White,0,Winter,4101,4101,90,253,253,252,90,0,Primary
Formica,Arctic,102,Winter,4101,4101,90,253,253,252,90,0,Primary
Formica,Bleached Concrete,601,Winter,4101,4101,90,253,253,252,90,0,Primary
Formica,White Spex,931,Winter,4101,4101,90,253,253,252,90,0,Primary
Gemstone,Arctic White,0,Winter,4101,4101,90,253,253,252,90,0,Primary
Gemstone,Bright White,0,Winter,4101,4101,90,253,253,252,90,0,Primary
Gemstone,Winter White,0,Winter,4101,4101,90,253,253,252,90,0,Primary
Hanex,After Snow,HL-708,Winter,4101,4101,90,253,253,252,90,0,Primary
Hanex,Celadon,BL-002,Winter,4101,4101,90,253,253,252,90,0,Primary
Hanex,Helsinki,B-031,Winter,4101,4101,90,253,253,252,90,0,Primary
Hanex,Neo White,HL-003,Winter,4101,4101,90,253,253,252,90,0,Primary
Hanex,Oslo White,B-012,Winter,4101,4101,90,253,253,252,90,0,Primary
Hanstone,Aspen,RU601,Winter,4101,4101,90,253,253,252,90,0,Primary
Hanstone,Aurora Snow,CL101,Winter,4101,4101,90,253,253,252,90,0,Primary
Hanstone,Bianco Canvas,BA201,Winter,4101,4101,90,253,253,252,90,0,Primary
Hanstone,Fresco,RC103,Winter,4101,4101,90,253,253,252,90,0,Primary
Hanstone,Royal Blanc,BA205,Winter,4101,4101,90,253,253,252,90,0,Primary
LG HiMacs,Alpine White,S28,Winter,4101,4101,90,253,253,252,90,0,Primary
LG HiMacs,Arctic White,S06,Winter,4101,4101,90,253,253,252,90,0,Primary
LG HiMacs,Breeze,M306,Winter,4101,4101,90,253,253,252,90,0,Primary
LG Viatera,Blanco,0,Winter,4101,4101,90,253,253,252,90,0,Primary
LG Viatera,Crystal White,0,Winter,4101,4101,90,253,253,252,90,0,Primary
LG Viatera,Denali,0,Winter,4101,4101,90,253,253,252,90,0,Primary
